Wall time,Step,Value
1690021703.446362,0,0.3129638135433197
1690021711.906736,0,0.28448286652565
1690021723.7334,0,0.34325429797172546
1690021733.796144,0,0.38590002059936523
1690021734.614066,0,0.3110978901386261
1690021740.976228,0,0.3537377119064331
1690021746.648798,0,0.3166930377483368
1690021746.970882,0,0.2769875228404999
1690021748.270411,0,0.36380472779273987
1690021774.429155,0,0.3242294192314148
1690021784.490498,0,0.42173513770103455
1690021791.549579,0,0.31828129291534424
1690021792.681995,0,0.31074902415275574
1690021800.504058,0,0.358499675989151
1690021802.632606,0,0.37513747811317444
1690021813.542431,0,0.3409375846385956
1690021814.835015,0,0.38416817784309387
1690021829.589967,0,0.3377040922641754
1690021834.186998,0,0.29223811626434326
1690021863.478316,1,0.33501479029655457
1690021872.029532,1,0.2301613837480545
1690021878.242922,1,0.2666820287704468
1690021890.710309,1,0.4253194034099579
1690021904.691904,1,0.36460837721824646
1690021913.678231,1,0.22718550264835358
1690021914.166643,1,0.4707695543766022
1690021916.455479,1,0.3534742295742035
1690021917.129092,1,0.40777429938316345
1690021924.908639,1,0.25062358379364014
1690021926.036341,1,0.3208927512168884
1690021933.22442,1,0.2799781262874603
1690021952.240891,1,0.4020597040653229
1690021975.713443,1,0.3361304700374603
1690021982.802793,1,0.43340110778808594
1690021983.296337,1,0.4441523253917694
1690022006.227741,1,0.33178094029426575
1690022012.802002,1,0.28883764147758484
1690022033.529422,2,0.27426043152809143
1690022043.392718,2,0.328775018453598
1690022060.380674,2,0.2597019374370575
1690022070.730993,2,0.3018932044506073
1690022078.138896,2,0.3458753526210785
1690022091.656077,2,0.2813071012496948
1690022100.103301,2,0.40483102202415466
1690022108.172352,2,0.4677325189113617
1690022108.339074,2,0.3036477267742157
1690022110.291961,2,0.26955416798591614
1690022115.864742,2,0.2853343188762665
1690022141.095452,2,0.2896372377872467
1690022150.13554,2,0.2664039134979248
1690022188.220704,2,0.3280099332332611
1690022200.276576,3,0.32770875096321106
1690022220.613044,3,0.3694593012332916
1690022232.779911,3,0.28648561239242554
1690022235.42459,3,0.2818520963191986
1690022245.114277,3,0.32864823937416077
1690022297.493142,3,0.38795003294944763
1690022297.819297,3,0.474558562040329
1690022306.076011,3,0.2842588722705841
1690022317.738135,3,0.3618759214878082
1690022329.784277,3,0.2903579771518707
1690022330.944609,3,0.2816812992095947
1690022348.556317,3,0.34870198369026184
1690022353.160888,3,0.33519068360328674
1690022367.395588,4,0.4685567319393158
1690022377.600577,4,0.460936039686203
1690022393.70616,4,0.2955001890659332
1690022399.673676,4,0.4097468852996826
1690022413.666403,4,0.35723385214805603
1690022428.092722,4,0.36854061484336853
1690022443.25531,4,0.3511022627353668
1690022446.062839,4,0.2507748603820801
1690022472.238929,4,0.24661314487457275
1690022473.559278,4,0.3703494071960449
1690022491.997379,4,0.29898664355278015
1690022522.810121,4,0.37120118737220764
1690022547.538979,5,0.4125943183898926
1690022552.182991,5,0.319197416305542
1690022587.912945,5,0.401404470205307
1690022590.225161,5,0.39591875672340393
1690022621.633705,5,0.30515268445014954
1690022643.790116,5,0.39273110032081604
1690022651.07917,5,0.29515340924263
1690022665.129248,5,0.2895779609680176
1690022674.429008,5,0.33372196555137634
1690022675.576137,5,0.3883919417858124
1690022681.551932,5,0.26836180686950684
1690022695.26617,5,0.29500535130500793
1690022731.088865,6,0.23384582996368408
1690022734.236468,6,0.3839589059352875
1690022745.828729,6,0.2185448855161667
1690022760.229561,6,0.3220560550689697
1690022793.70799,6,0.3151398301124573
1690022798.554217,6,0.3217032849788666
1690022814.480176,6,0.4210568368434906
1690022816.469085,6,0.3754950761795044
1690022840.805941,6,0.26828446984291077
1690022859.303703,6,0.3701365888118744
1690022884.205736,7,0.3046552240848541
1690022891.001821,7,0.4230712652206421
1690022929.386831,7,0.37772226333618164
1690022942.264073,7,0.3144810199737549
1690022942.760018,7,0.29160574078559875
1690022945.243075,7,0.2968970537185669
1690022950.680805,7,0.40490373969078064
1690022997.228339,7,0.44830307364463806
1690022998.887843,7,0.30826911330223083
1690023004.697653,7,0.3011482059955597
1690023030.847228,7,0.31900376081466675
1690023044.332646,8,0.3674529492855072
1690023063.235756,8,0.41617444157600403
1690023070.038536,8,0.44615438580513
1690023093.525733,8,0.3659944236278534
1690023095.842851,8,0.355023056268692
1690023116.630333,8,0.39161205291748047
1690023118.289468,8,0.3290404975414276
1690023133.700543,8,0.27598363161087036
1690023180.239915,8,0.29383623600006104
1690023188.506218,8,0.30740880966186523
1690023189.667906,8,0.2526293098926544
1690023199.284392,8,0.4248252809047699
1690023244.582176,9,0.28070247173309326
1690023279.074721,9,0.3127264082431793
1690023293.344244,9,0.2307368516921997
1690023295.515033,9,0.307987242937088
1690023314.943947,9,0.3356668949127197
1690023317.922582,9,0.33429086208343506
1690023341.937745,9,0.47216764092445374
1690023352.50404,9,0.4048408567905426
1690023416.731379,10,0.36854514479637146
1690023417.893102,10,0.33674368262290955
1690023437.114034,10,0.25933119654655457
1690023451.091239,10,0.42110303044319153
1690023458.238979,10,0.3302311599254608
1690023472.284595,10,0.2982355058193207
1690023497.070867,10,0.40578219294548035
1690023497.233915,10,0.27174851298332214
1690023500.89093,10,0.3603445589542389
1690023513.189813,10,0.28953805565834045
1690023521.790334,10,0.31695955991744995
1690023522.284026,10,0.42387136816978455
1690023528.571914,10,0.4078531265258789
1690023532.385093,10,0.22011472284793854
1690023533.706383,10,0.43281030654907227
1690023541.650503,11,0.39078864455223083
1690023555.182376,11,0.226457878947258
1690023558.307833,11,0.3401288688182831
1690023608.483516,11,0.46644577383995056
1690023617.272169,11,0.27064135670661926
1690023620.569555,11,0.3064563572406769
1690023625.712845,11,0.3955538272857666
1690023627.187694,11,0.2945580780506134
1690023632.810248,11,0.21396362781524658
1690023653.16462,11,0.471688836812973
1690023665.4192,11,0.3934057056903839
1690023700.177424,11,0.3934643268585205
1690023701.00479,11,0.2897847592830658
1690023729.206378,12,0.33695340156555176
1690023733.513197,12,0.2450859099626541
1690023754.331278,12,0.21526546776294708
1690023818.063412,12,0.2621288299560547
1690023852.886543,12,0.26100513339042664
1690023863.168614,12,0.25048914551734924
1690023879.24924,13,0.2890385389328003
1690023883.708693,13,0.24133341014385223
1690023887.171605,13,0.4352189004421234
1690023889.141879,13,0.40149152278900146
1690023891.591115,13,0.39683839678764343
1690023940.826514,13,0.29657649993896484
1690023957.704877,13,0.27022847533226013
1690023964.66951,13,0.2210833579301834
1690023973.124628,13,0.32007405161857605
1690023977.674388,13,0.24796062707901
1690023987.427315,13,0.34494534134864807
1690024009.154366,13,0.28159990906715393
1690024021.402055,13,0.4226051867008209
1690024055.160481,14,0.3026232421398163
1690024078.535752,14,0.42858144640922546
1690024090.644221,14,0.3690398633480072
1690024094.965177,14,0.3042498528957367
1690024097.965414,14,0.26653921604156494
1690024107.742808,14,0.2796931862831116
1690024116.735244,14,0.3558712899684906
1690024147.33509,14,0.29546603560447693
1690024148.325245,14,0.31045234203338623
1690024153.294302,14,0.32969146966934204
1690024154.7857,14,0.2615521550178528
1690024156.447759,14,0.4611959159374237
1690024171.649406,14,0.38782933354377747
1690024177.341283,14,0.2741638720035553
1690024187.951871,14,0.49964582920074463
1690024191.095537,14,0.2614186406135559
1690024226.425486,15,0.39314785599708557
1690024241.364675,15,0.3875509202480316
1690024256.318574,15,0.39540812373161316
1690024265.954093,15,0.24210143089294434
1690024290.615087,15,0.38627782464027405
1690024290.942003,15,0.3982897698879242
1690024296.237963,15,0.23174451291561127
1690024335.629295,15,0.2707144021987915
1690024339.589823,15,0.43139174580574036
1690024377.540104,15,0.27466294169425964
1690024395.521829,16,0.3636432886123657
1690024399.01416,16,0.24647389352321625
1690024421.06963,16,0.31017664074897766
1690024432.981136,16,0.27577996253967285
1690024436.605401,16,0.2874808609485626
1690024447.716793,16,0.26828351616859436
1690024464.136868,16,0.382012277841568
1690024495.924413,16,0.3607177436351776
1690024515.227916,16,0.3478739559650421
1690024523.170275,16,0.35437440872192383
1690024530.106627,16,0.2051490992307663
1690024558.154697,17,0.2240716814994812
1690024563.253853,17,0.302711546421051
1690024587.454073,17,0.3042352497577667
1690024596.209193,17,0.33853062987327576
1690024600.347671,17,0.3173098862171173
1690024603.986249,17,0.47118857502937317
1690024621.380761,17,0.329424113035202
1690024637.761944,17,0.2618075907230377
1690024640.042361,17,0.22414302825927734
1690024644.812613,17,0.24466367065906525
1690024646.138893,17,0.29525160789489746
1690024651.630178,17,0.29783961176872253
1690024706.284633,17,0.29761168360710144
1690024718.108071,18,0.25074875354766846
1690024725.87171,18,0.25397610664367676
1690024758.781577,18,0.406634658575058
1690024767.718291,18,0.2975057065486908
1690024790.419372,18,0.35619571805000305
1690024813.749615,18,0.2519669830799103
1690024856.37477,18,0.41406485438346863
1690024875.107677,18,0.29239097237586975
1690024901.434488,19,0.2906600534915924
1690024910.144231,19,0.38202667236328125
1690024927.773524,19,0.2333054095506668
1690024970.934644,19,0.21504773199558258
1690024989.710718,19,0.2008439302444458
1690024992.032492,19,0.20032422244548798
1690025004.810806,19,0.2250823825597763
1690025023.858834,19,0.28697434067726135
1690025039.118953,19,0.27427205443382263
1690025048.538725,19,0.2972213625907898
1690025058.473614,20,0.2246236801147461
1690025061.441525,20,0.3700079023838043
1690025062.938092,20,0.24359136819839478
1690025075.532207,20,0.31101927161216736
1690025093.109155,20,0.29131942987442017
1690025093.606421,20,0.26440849900245667
1690025094.436728,20,0.3015175759792328
1690025106.201064,20,0.25134778022766113
1690025126.266433,20,0.26090285181999207
1690025133.744118,20,0.3530808389186859
1690025142.674877,20,0.30630970001220703
1690025142.839647,20,0.25001397728919983
1690025146.48178,20,0.22450585663318634
1690025149.13691,20,0.3057762682437897
1690025182.468196,20,0.2742275297641754
1690025182.971303,20,0.25619611144065857
1690025191.849768,20,0.21893008053302765
1690025195.839323,20,0.3796883523464203
1690025233.619335,21,0.2544485330581665
1690025244.278714,21,0.27046334743499756
1690025255.795364,21,0.2545876204967499
1690025259.625538,21,0.2284112423658371
1690025273.494295,21,0.28304076194763184
1690025273.995588,21,0.2261175662279129
1690025274.828617,21,0.24622775614261627
1690025285.933158,21,0.4046953022480011
1690025288.931802,21,0.36680111289024353
1690025307.829726,21,0.222934290766716
1690025334.707556,21,0.2706717252731323
1690025353.56037,21,0.28475722670555115
1690025357.865531,21,0.27355796098709106
1690025361.342677,21,0.33069267868995667
1690025362.338756,21,0.23890633881092072
1690025389.593965,22,0.3021838366985321
1690025429.13709,22,0.25117218494415283
1690025436.95055,22,0.3544037640094757
1690025443.23929,22,0.3588293790817261
1690025447.883261,22,0.2514633238315582
1690025467.436621,22,0.2491011768579483
1690025515.992851,22,0.2892110347747803
1690025529.142427,22,0.24314086139202118
1690025544.098742,22,0.2551340162754059
1690025579.0128,23,0.31352928280830383
1690025580.663205,23,0.36338210105895996
1690025586.304812,23,0.27155014872550964
1690025587.946853,23,0.24270927906036377
1690025592.96164,23,0.3071795105934143
1690025600.42703,23,0.2020561546087265
1690025604.226984,23,0.24513161182403564
1690025616.694647,23,0.2188398838043213
1690025627.639079,23,0.25724852085113525
1690025646.383451,23,0.302836537361145
1690025668.641691,23,0.2370966076850891
1690025670.44684,23,0.3452497720718384
1690025673.73957,23,0.22671355307102203
1690025712.984615,23,0.23450033366680145
1690025737.38682,24,0.2766323387622833
1690025743.848604,24,0.18142294883728027
1690025748.640001,24,0.32729652523994446
1690025763.061882,24,0.2310471087694168
1690025770.992678,24,0.2339760810136795
1690025771.323592,24,0.32384297251701355
1690025777.633043,24,0.2535090148448944
1690025781.416001,24,0.24292850494384766
1690025817.290193,24,0.22660183906555176
1690025827.887302,24,0.3852759301662445
1690025844.119384,24,0.27131155133247375
1690025845.445116,24,0.2986246347427368
1690025875.044626,24,0.2386893481016159
1690025880.524615,24,0.2859179675579071
1690025895.281185,25,0.23264580965042114
1690025901.727219,25,0.2881828844547272
1690025915.974615,25,0.23192526400089264
1690025932.915028,25,0.22626475989818573
1690025936.562902,25,0.18124444782733917
1690025949.607747,25,0.21979142725467682
1690025959.380758,25,0.23241162300109863
1690025978.210388,25,0.2744102478027344
1690025980.71092,25,0.30770549178123474
1690026008.902168,25,0.16271962225437164
1690026029.823099,25,0.29230037331581116
1690026035.612688,25,0.23149196803569794
1690026047.863927,25,0.23637910187244415
1690026073.088752,26,0.23397187888622284
1690026077.249811,26,0.23263311386108398
1690026087.878509,26,0.39346230030059814
1690026090.202244,26,0.3192056715488434
1690026112.400216,26,0.1943339854478836
1690026129.717412,26,0.27111831307411194
1690026140.842855,26,0.3798520565032959
1690026195.00897,26,0.23356549441814423
1690026195.173573,26,0.44438686966896057
1690026200.706395,26,0.2112552374601364
1690026201.036948,26,0.2244802713394165
1690026217.42289,26,0.3947751820087433
1690026253.109095,27,0.3299992084503174
1690026254.133571,27,0.24383632838726044
1690026255.120138,27,0.23455236852169037
1690026255.781262,27,0.37298548221588135
1690026255.944721,27,0.28976133465766907
1690026275.759542,27,0.25228065252304077
1690026314.065142,27,0.24765396118164062
1690026330.992288,27,0.31890571117401123
1690026332.650793,27,0.2345781773328781
1690026333.810891,27,0.35530897974967957
1690026336.797016,27,0.20955753326416016
1690026367.776731,27,0.2764549255371094
1690026382.879036,27,0.31513962149620056
1690026388.499977,27,0.33252254128456116
1690026391.486636,27,0.26503786444664
1690026439.476759,28,0.3016722500324249
1690026451.051886,28,0.3273288905620575
1690026471.165366,28,0.2635214030742645
1690026473.315383,28,0.3984327018260956
1690026488.574749,28,0.2636307179927826
1690026493.37341,28,0.30113908648490906
1690026499.832536,28,0.3516886532306671
1690026560.163042,28,0.2340310961008072
1690026564.445907,28,0.21940256655216217
1690026571.560538,29,0.21773207187652588
1690026575.712432,29,0.25594034790992737
1690026578.373901,29,0.2641483545303345
1690026599.465398,29,0.344242662191391
1690026609.787966,29,0.22911129891872406
1690026644.310022,29,0.46956124901771545
1690026646.980647,29,0.27116715908050537
1690026659.237888,29,0.32126763463020325
1690026668.23703,29,0.2530887722969055
1690026690.782211,29,0.23250210285186768
1690026704.197973,29,0.27670636773109436
1690026704.363742,29,0.2841867208480835
1690026735.993231,30,0.293291300535202
1690026736.885377,30,0.3233495354652405
1690026741.176623,30,0.30655691027641296
1690026751.298372,30,0.19779284298419952
1690026764.881216,30,0.2514638900756836
1690026776.307505,30,0.30383142828941345
1690026783.110752,30,0.3083510398864746
1690026790.230632,30,0.20609040558338165
1690026812.917518,30,0.30159851908683777
1690026814.744127,30,0.24987943470478058
1690026838.285107,30,0.32463911175727844
1690026853.874104,30,0.31099334359169006
1690026856.197758,30,0.17451363801956177
1690026859.183136,30,0.20480382442474365
1690026921.064733,31,0.3201794922351837
1690026971.619111,31,0.2803950607776642
1690026977.740769,31,0.2375859022140503
1690027020.379686,31,0.2402840107679367
1690027038.964113,31,0.2493511438369751
1690027049.71138,31,0.27877846360206604
1690027050.874444,31,0.2614680528640747
1690027052.200555,31,0.2630011737346649
1690027060.149231,31,0.2050851583480835
1690027061.636146,31,0.2747417688369751
1690027072.505264,32,0.20025980472564697
1690027074.666034,32,0.2293485850095749
1690027100.713208,32,0.2577853500843048
1690027106.206906,32,0.25290533900260925
1690027144.757083,32,0.2167280912399292
1690027162.48721,32,0.17855750024318695
1690027181.562252,32,0.22711527347564697
1690027189.646175,32,0.25877562165260315
1690027198.937299,32,0.23129427433013916
1690027221.546293,32,0.2327084094285965
1690027222.8738,32,0.24428224563598633
1690027245.094764,33,0.2601465880870819
1690027264.722783,33,0.30919596552848816
1690027269.189826,33,0.3327319324016571
1690027269.523722,33,0.2469967007637024
1690027285.175019,33,0.22819459438323975
1690027296.800153,33,0.2598174512386322
1690027302.445842,33,0.33544886112213135
1690027307.105404,33,0.23501212894916534
1690027329.54837,33,0.2522425055503845
1690027345.485728,33,0.19005970656871796
1690027361.543453,33,0.2628950774669647
1690027363.037904,33,0.27875980734825134
1690027365.028239,33,0.23392534255981445
1690027368.172375,33,0.2747468650341034
1690027370.994694,33,0.334451824426651
1690027379.940777,33,0.31604206562042236
1690027381.933436,33,0.1907701939344406
1690027386.098351,33,0.20043416321277618
1690027392.260562,33,0.28793883323669434
1690027410.552828,34,0.28095588088035583
1690027413.694665,34,0.264811635017395
1690027431.070506,34,0.24695120751857758
1690027467.697055,34,0.24363398551940918
1690027471.176471,34,0.20388750731945038
1690027480.988472,34,0.3138556182384491
1690027495.386358,34,0.2729695737361908
1690027495.55479,34,0.20844022929668427
1690027501.877273,34,0.19461409747600555
1690027507.663898,34,0.2471577674150467
1690027538.147107,34,0.3210791051387787
1690027596.085734,35,0.2663613259792328
1690027606.354232,35,0.3247792720794678
1690027619.843876,35,0.2288120836019516
1690027632.964726,35,0.19896478950977325
1690027636.425157,35,0.24305284023284912
1690027637.757686,35,0.25903892517089844
1690027640.251861,35,0.2921014726161957
1690027657.825782,35,0.29216650128364563
1690027672.740862,35,0.3007805645465851
1690027706.319847,35,0.19730472564697266
1690027707.481756,35,0.23918621242046356
1690027718.422353,35,0.22014546394348145
1690027719.255515,35,0.21688811480998993
1690027736.552771,35,0.19763308763504028
1690027739.381909,35,0.32645633816719055
1690027751.556334,36,0.18780207633972168
1690027786.24775,36,0.22343218326568604
1690027788.90895,36,0.20832444727420807
1690027791.074817,36,0.3014415204524994
1690027801.166114,36,0.25088125467300415
1690027840.540804,36,0.2309684306383133
1690027850.442619,36,0.20935098826885223
1690027855.393066,36,0.24537895619869232
1690027858.557293,36,0.20405595004558563
1690027873.34372,36,0.3241885304450989
1690027882.652439,36,0.24045200645923615
1690027887.802248,36,0.2730196416378021
1690027897.263904,36,0.18862956762313843
1690027921.898401,37,0.300457626581192
1690027941.140555,37,0.23554138839244843
1690027947.333991,37,0.2050941437482834
1690027989.38387,37,0.3071763217449188
1690027995.03591,37,0.3510945737361908
1690028041.417506,37,0.17772436141967773
1690028059.978536,37,0.22307632863521576
1690028113.505572,38,0.28935083746910095
1690028122.633801,38,0.2702195346355438
1690028125.126601,38,0.3103160858154297
1690028142.257766,38,0.2608985900878906
1690028155.211164,38,0.2146909087896347
